transaction_id,sale_date,customer_id,gender,age,category,quantity,price,payment_method
2873,2025-02-11,1635,Female,62,Books,3,195.44,Cash
2874,2025-04-20,3554,Female,51,Toys,8,355.58,Debit Card
2875,2025-03-30,1355,Other,55,Beauty,7,402.21,Cash
2876,2025-03-19,8907,Male,36,Clothing,5,375.68,Cash
2877,2024-07-12,3320,Male,25,Beauty,9,46.34,Debit Card
2878,2025-01-08,7516,Male,66,Groceries,8,69.5,Credit Card
2879,2024-10-21,4033,Other,29,Electronics,4,302.26,Cash
2880,2025-01-11,4401,Female,70,Groceries,1,181.15,Online Payment
2881,2025-04-01,9059,Female,20,Books,10,275.44,Debit Card
2882,2024-09-20,1130,Male,20,Home Decor,9,402.11,Online Payment
2883,2024-09-11,9587,Male,43,Home Decor,6,81.54,Cash
2884,2024-11-06,1845,Other,38,Electronics,9,12.96,Credit Card
2885,2025-02-25,1025,Other,55,Groceries,8,73.88,Online Payment
2886,2025-03-10,9360,Male,28,Beauty,10,124.75,Gift Card
2887,2024-11-29,2865,Male,70,Toys,9,77.21,Credit Card
2888,2024-09-04,2978,Male,27,Electronics,8,224.62,Online Payment
2889,2025-01-14,9984,Male,19,Home Decor,4,333.64,Online Payment
2890,2024-10-09,8318,Female,25,Electronics,8,87.53,Debit Card
2891,2024-07-19,8161,Female,59,Beauty,10,316.9,Cash
2892,2024-12-03,2122,Female,29,Electronics,9,173.92,Credit Card
2893,2024-05-13,5210,Other,42,Clothing,3,375.42,Credit Card
2894,2024-10-22,8407,Other,65,Electronics,8,46.79,Gift Card
2895,2024-11-05,3712,Other,49,Clothing,7,76.41,Debit Card
2896,2024-06-06,8434,Female,33,Electronics,2,284.05,Online Payment
2897,2024-12-14,2187,Male,68,Electronics,6,231.63,Debit Card
2898,2025-02-01,7576,Female,41,Books,6,65.08,Online Payment
2899,2024-07-01,1319,Other,35,Clothing,8,321.64,Debit Card
2900,2024-11-12,4524,Female,68,Beauty,1,345.11,Debit Card
2901,2025-02-03,3980,Male,51,Clothing,9,164.01,Online Payment
2902,2024-08-13,1565,Other,20,Home Decor,10,408.46,Credit Card
2903,2024-08-30,9318,Other,18,Groceries,10,316.96,Credit Card
2904,2025-04-16,8084,Female,45,Beauty,5,333.19,Online Payment
2905,2025-01-11,6042,Female,33,Books,5,307.66,Cash
2906,2024-08-07,2616,Female,45,Toys,10,251.72,Online Payment
2907,2025-02-05,9837,Other,51,Beauty,10,192.9,Debit Card
2908,2025-04-07,6081,Other,24,Toys,3,235.09,Online Payment
2909,2024-06-08,4015,Male,49,Books,4,219.06,Gift Card
2910,2024-08-12,9369,Female,21,Clothing,2,443.43,Cash
2911,2024-07-24,6524,Female,43,Books,10,396.58,Credit Card
2912,2025-02-15,8505,Male,25,Beauty,9,270.93,Gift Card
2913,2024-07-03,5723,Other,57,Books,5,28.83,Online Payment
2914,2024-09-22,8351,Female,62,Beauty,3,256.47,Credit Card
2915,2024-07-21,2899,Male,47,Groceries,6,31.03,Credit Card
2916,2024-11-01,6728,Female,60,Clothing,3,275.01,Gift Card
2917,2024-11-11,5392,Female,30,Home Decor,2,130.39,Credit Card
2918,2025-01-23,9374,Female,56,Toys,7,172.93,Credit Card
2919,2024-06-07,5123,Female,53,Clothing,7,263.23,Debit Card
2920,2024-08-08,9742,Male,47,Electronics,6,368.26,Cash
2921,2024-10-07,7242,Other,42,Books,6,5.87,Cash
2922,2024-11-02,8449,Female,37,Home Decor,10,192.53,Cash
2923,2024-11-05,7238,Female,53,Beauty,1,205.74,Credit Card
2924,2025-04-28,9947,Female,48,Clothing,8,143.17,Online Payment
2925,2025-04-07,7684,Male,52,Books,6,412.89,Debit Card
2926,2025-04-30,8563,Male,64,Beauty,4,417.07,Gift Card
2927,2025-04-22,4783,Male,34,Electronics,6,145.28,Debit Card
2928,2024-10-03,1666,Male,21,Books,10,496.89,Cash
2929,2024-09-20,6786,Other,47,Electronics,3,346.39,Gift Card
2930,2024-06-05,9508,Male,26,Groceries,8,401.75,Credit Card
2931,2024-11-18,4427,Other,64,Toys,9,484.7,Cash
2932,2024-06-11,5321,Other,19,Toys,3,302.23,Debit Card
2933,2024-06-13,2928,Female,66,Toys,2,288.78,Online Payment
2934,2024-10-27,6068,Female,36,Electronics,8,468.47,Online Payment
2935,2025-01-17,3520,Other,18,Beauty,8,217.48,Cash
2936,2024-12-21,5036,Male,25,Toys,1,433.46,Online Payment
2937,2024-07-19,5442,Male,57,Groceries,5,71.89,Cash
2938,2024-07-31,1274,Female,30,Groceries,6,335.7,Online Payment
2939,2024-07-22,4788,Other,28,Clothing,5,116.74,Online Payment
2940,2025-02-03,8503,Male,18,Groceries,6,11.34,Debit Card
2941,2025-03-07,3915,Male,51,Clothing,3,134.2,Online Payment
2942,2025-01-27,1397,Female,45,Books,3,489.44,Cash
2943,2024-10-19,4065,Male,27,Home Decor,1,497.0,Debit Card
2944,2025-02-09,6069,Other,60,Home Decor,6,289.54,Cash
2945,2024-05-10,4615,Other,22,Electronics,7,119.02,Debit Card
2946,2024-12-09,8957,Other,38,Home Decor,6,388.94,Online Payment
2947,2024-09-29,5543,Other,65,Home Decor,1,381.66,Gift Card
2948,2024-06-13,3602,Female,63,Toys,4,277.29,Credit Card
2949,2024-09-20,7959,Male,48,Groceries,3,358.84,Cash
2950,2024-09-20,4171,Female,51,Home Decor,1,445.37,Online Payment
2951,2024-09-03,4183,Other,24,Books,7,440.66,Gift Card
2952,2024-10-15,9260,Female,53,Groceries,2,496.55,Credit Card
2953,2024-05-31,1080,Other,44,Groceries,6,442.11,Online Payment
2954,2024-09-18,4840,Other,42,Clothing,6,479.62,Cash
2955,2025-04-05,2443,Other,43,Groceries,6,143.59,Cash
2956,2024-07-22,6433,Female,61,Books,7,265.57,Online Payment
2957,2024-09-24,8472,Male,36,Clothing,9,45.28,Gift Card
2958,2024-06-18,4631,Other,32,Toys,7,416.69,Online Payment
2959,2024-06-05,6478,Male,45,Home Decor,3,486.25,Gift Card
2960,2024-12-31,4846,Male,25,Toys,2,383.8,Cash
2961,2025-02-09,7954,Female,26,Home Decor,2,330.99,Gift Card
2962,2024-05-20,4119,Female,41,Beauty,5,358.99,Cash
2963,2024-06-04,2277,Other,68,Groceries,9,58.07,Credit Card
2964,2024-08-12,2878,Other,55,Beauty,6,364.58,Credit Card
2965,2024-08-02,6304,Male,61,Books,7,56.01,Cash
2966,2025-03-30,1581,Other,50,Toys,7,369.11,Online Payment
2967,2024-06-01,6153,Other,67,Toys,10,402.26,Cash
2968,2024-05-06,4229,Other,44,Beauty,10,291.63,Gift Card
2969,2025-04-29,3562,Other,60,Home Decor,8,186.04,Debit Card
2970,2024-06-04,3963,Male,35,Beauty,6,452.0,Credit Card
2971,2025-01-03,1431,Female,63,Beauty,3,478.41,Credit Card
2972,2024-12-04,4127,Female,33,Electronics,1,472.82,Cash
2973,2024-10-06,9869,Other,49,Groceries,3,129.1,Debit Card
2974,2024-09-28,2697,Male,25,Books,1,169.75,Credit Card
2975,2024-06-22,3277,Other,24,Groceries,10,406.27,Debit Card
2976,2024-07-02,3924,Other,32,Electronics,2,208.49,Online Payment
2977,2024-12-14,1679,Female,41,Electronics,9,438.64,Credit Card
2978,2024-08-08,4518,Other,70,Electronics,1,321.18,Gift Card
2979,2024-08-10,3416,Other,62,Toys,4,227.97,Gift Card
2980,2024-07-25,6538,Other,34,Toys,9,328.18,Debit Card
2981,2024-10-22,5570,Female,41,Electronics,5,220.87,Debit Card
2982,2024-08-31,6093,Other,60,Beauty,5,359.99,Cash
2983,2024-10-17,5441,Other,53,Toys,6,344.54,Online Payment
2984,2024-11-16,3133,Male,53,Home Decor,1,412.72,Gift Card
2985,2024-12-29,3219,Male,28,Toys,8,356.26,Credit Card
2986,2025-04-13,5142,Male,58,Beauty,8,276.69,Gift Card
2987,2024-12-29,4088,Other,34,Books,10,398.43,Online Payment
2988,2024-05-25,1944,Male,42,Electronics,8,205.98,Online Payment
2989,2024-11-30,4581,Male,58,Groceries,4,370.27,Cash
2990,2024-07-24,7488,Female,40,Clothing,5,424.4,Online Payment
2991,2024-06-22,3647,Other,23,Electronics,2,191.49,Gift Card
2992,2024-11-05,7831,Other,19,Beauty,7,498.92,Credit Card
2993,2024-12-21,7715,Male,63,Books,6,340.66,Credit Card
2994,2024-08-23,7872,Male,42,Electronics,7,294.59,Gift Card
2995,2024-06-17,1918,Other,35,Electronics,9,7.01,Credit Card
2996,2024-08-11,2540,Female,26,Clothing,8,241.42,Online Payment
2997,2024-07-26,8443,Male,35,Home Decor,1,271.86,Online Payment
2998,2024-09-21,9469,Male,63,Groceries,1,292.21,Cash
2999,2025-02-14,4886,Male,67,Groceries,4,290.03,Cash
3000,2024-10-19,9448,Male,68,Books,9,17.64,Gift Card
